experiment,capture,attack_type,representation,detector,seed,protocol,n_pre,n_test,n_test_attack,precision,recall,f1,roc_auc,pr_auc,fpr,threshold,n_train_normals,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes,tp,fp,fn,tn,precision_point,precision_ci_low,precision_ci_high,precision_mean,precision_std,recall_point,recall_ci_low,recall_ci_high,recall_mean,recall_std,f1_point,f1_ci_low,f1_ci_high,f1_mean,f1_std,roc_auc_point,roc_auc_ci_low,roc_auc_ci_high,roc_auc_mean,roc_auc_std,pr_auc_point,pr_auc_ci_low,pr_auc_ci_high,pr_auc_mean,pr_auc_std,fpr_point,fpr_ci_low,fpr_ci_high,fpr_mean,fpr_std,error,protocol_version,n_captures,phase
road_representation,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,0.0,pre_injection_v1,19585.0,39473.0,3211.0,0.3345503859795535,0.998754282155092,0.501211221380011,0.941373648690975,0.3912366258027197,0.175914180133473,344.3987229819849,15668.0,0.9329374000008102,0.0154462999998941,0.9483837000007044,290.265625,66831.0,3207.0,6379.0,4.0,29883.0,0.3345503859795535,0.3271478706226601,0.3418221160404557,0.3344767379602022,0.0037923613597822,0.998754282155092,0.99812330361553,1.0,0.9995866630916423,0.0005498427732135,0.501211221380011,0.4929907326638811,0.5094704327950853,0.5012211876955986,0.0042629549143893,0.941373648690975,0.9388179865315216,0.943897971878955,0.9415087694867508,0.0013219778019245,0.3912366258027197,0.3812489570895118,0.4009963213735484,0.3914432030873416,0.0052667147934792,0.175914180133473,0.1711186161614331,0.1811107547627862,0.1760344261459075,0.0024796222858755,,pre_injection_v1,1,B
road_representation,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,0.0,pre_injection_v1,19585.0,39473.0,3211.0,0.3250937088440887,0.999377141077546,0.4905977679253936,0.9414995018519928,0.3914769002776515,0.1837184931884617,3.373503000305952,15668.0,2.071712399999342,0.0304033000002164,2.1021156999995583,296.33984375,18610.0,3209.0,6662.0,2.0,29600.0,0.3250937088440887,0.3173271596407123,0.3322112323430106,0.325151063622304,0.0038870913440384,0.999377141077546,0.9993728342569904,1.0,0.999915809846979,0.0001846444440926,0.4905977679253936,0.4817565849770031,0.4987165841204627,0.4907150107812064,0.0044301205009214,0.9414995018519928,0.9388860198677256,0.9439863063855028,0.9416085804163892,0.001319153827738,0.3914769002776515,0.3815106855544881,0.4012512450423892,0.3916612597134215,0.0052706762704853,0.1837184931884617,0.1784804218540003,0.1895176057017905,0.1836837635878864,0.0026781568397848,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.6666666666666666,0.0589828468251579,0.1083771081006358,0.5884999195669888,0.3815182722011778,0.0108431068820535,0.6978249811066671,7108.0,0.2616298000002643,0.29010610000023,0.5517359000004944,287.15625,2518431.0,588.0,294.0,9381.0,26820.0,0.6666666666666666,0.6203886554621849,0.7040573520439292,0.6642062076793124,0.0214564619649179,0.0589828468251579,0.0519779549820336,0.0664630556304498,0.0588307020490139,0.0039065999676202,0.1083771081006358,0.0963927857881424,0.1209840697308876,0.1080566405919519,0.0067030864410881,0.5884999195669888,0.5779492569098039,0.6006875208696869,0.5888049944925374,0.0061207718558658,0.3815182722011778,0.3521532480837946,0.4057727568451014,0.3804157073860327,0.013231901181286,0.0108431068820535,0.0093799843009966,0.0122357917905801,0.0108497080638493,0.0007491955961479,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.6730769230769231,0.1018156284481894,0.1768754901106561,0.6103096999829072,0.4018935214221622,0.0181824887511986,5.620530969702008,7108.0,0.0392699000003631,0.4628929999998945,0.5021629000002577,286.83203125,30538.0,1015.0,493.0,8954.0,26621.0,0.6730769230769231,0.6402543411662047,0.7062558654748534,0.6725323721422738,0.0170051587710726,0.1018156284481894,0.0937589899317352,0.1101015786827099,0.1019425298824347,0.0044431109125762,0.1768754901106561,0.1642699934878795,0.1893872006124564,0.1770031592164391,0.006811391493231,0.6103096999829072,0.6000306246227832,0.6191684778979185,0.6102291495076382,0.0047023894242267,0.4018935214221622,0.375201319906811,0.4253953980782111,0.4009061255590033,0.0130477852556343,0.0181824887511986,0.0162974433905765,0.0199435703645327,0.0181198910722712,0.000937633808132,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,raw,lof,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2183588317107093,0.0157488213461731,0.02937874251497,0.4787004351684513,0.2527889394914327,0.0207272995500479,99311.51611674463,7108.0,0.0647466999998869,0.3193555000007109,0.3841022000005978,286.125,2514956.0,157.0,562.0,9812.0,26552.0,0.2183588317107093,0.1831081625662415,0.2511695796431756,0.2169234284138209,0.0182018914144892,0.0157488213461731,0.0135853460553764,0.0179291385916683,0.0157080651776112,0.0012170693032589,0.02937874251497,0.0253956867391953,0.0333432240931609,0.0292875819381844,0.0022350842014663,0.4787004351684513,0.4714596465823695,0.4853901233103833,0.4785647230884482,0.0035965297705773,0.2527889394914327,0.2276670342857417,0.2746144039603336,0.2517489008449232,0.0121971273333232,0.0207272995500479,0.0192401842947286,0.022289550818599,0.0207331093051571,0.000791349009047,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,raw,hbos,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.5354545454545454,0.0590831577891463,0.1064233444755623,0.6018701920040049,0.3699985998612879,0.0188463524378549,22.96989218418301,7108.0,0.002897600000324,0.0121467999997548,0.0150444000000788,290.125,3711.0,589.0,511.0,9380.0,26603.0,0.5354545454545454,0.4876208367543641,0.5766085965483556,0.5313934064181999,0.0223826430000991,0.0590831577891463,0.0517702076465045,0.0655652304264415,0.0587606987633144,0.0036855749354754,0.1064233444755623,0.093571374782357,0.1175002368124634,0.105792266634668,0.0062234745708199,0.6018701920040049,0.5925665038822332,0.6116235372541797,0.6021747356383579,0.0051329331834095,0.3699985998612879,0.3390574340342878,0.395338463807359,0.3685488465948647,0.0136521983253471,0.0188463524378549,0.0176703323035599,0.0202652826901342,0.0188995312123849,0.0007214210101099,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.5604053000779423,0.1442471662152673,0.2294375747905863,0.603667278425182,0.4233639154281742,0.0416021243637973,629.7943191370695,7108.0,0.3237689000006867,0.00838449999992,0.3321534000006068,284.390625,66831.0,1438.0,1128.0,8531.0,25986.0,0.5604053000779423,0.5226685908865718,0.5919605382792696,0.559527068651478,0.01749166691297,0.1442471662152673,0.1339145771474332,0.1558048672004066,0.1443042117256012,0.0054236461959054,0.2294375747905863,0.215423284247201,0.2447183921208467,0.2293691401090431,0.0073638954509837,0.603667278425182,0.5944827836920423,0.6158952902965553,0.6041297680899143,0.0056443710354505,0.4233639154281742,0.3941437179914037,0.4490027608834938,0.4226942596629019,0.0135004401712523,0.0416021243637973,0.0392027513030101,0.0438391715164678,0.041472345488983,0.0012334313720265,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.7234299516908212,0.0600862674290299,0.1109567472446049,0.5893287040382093,0.3904966435782715,0.0084458213469056,0.2752747671149734,7108.0,6.02706710000075,0.0435304000002361,6.070597500000986,290.38671875,18610.0,599.0,229.0,9370.0,26885.0,0.7234299516908212,0.6826053164955628,0.7578262721823952,0.7214104649105929,0.0201985498048968,0.0600862674290299,0.0534567137874326,0.0663650821390428,0.0599569287930581,0.0034615221935177,0.1109567472446049,0.0993377099374075,0.1217413034813928,0.1106898822925356,0.0059980761908052,0.5893287040382093,0.5816064316396781,0.5963942000319193,0.5894526842088459,0.0036739270799272,0.3904966435782715,0.3616601044981135,0.4171133915107141,0.3894158624355568,0.0142336098292676,0.0084458213469056,0.0073392168285616,0.0094437354966862,0.0084426861987255,0.0005517092471809,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2503961965134706,0.1743404554117765,0.205558840922531,0.5020197394692596,0.2896731541448164,0.1918934867596075,0.6121235003035682,7108.0,0.5883386000004975,0.669946500000151,1.2582851000006483,290.58203125,2165199.0,1738.0,5203.0,8231.0,21911.0,0.2503961965134706,0.2204206416907966,0.27545663354743,0.2490371834542229,0.0136768403151251,0.1743404554117765,0.162515723715619,0.185780621058376,0.1741124753716126,0.0061070306515912,0.205558840922531,0.1904583144092289,0.2189855369794268,0.2047964983537158,0.0072553612462281,0.5020197394692596,0.4884866406568878,0.5149241743293235,0.5020530174729758,0.0063468653248807,0.2896731541448164,0.261404205672442,0.3150072290579717,0.2888320002803546,0.0135372285319185,0.1918934867596075,0.184943135090798,0.1989302076256643,0.191953775352079,0.0034650195549635,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2178750897343862,0.3044437757046845,0.2539855224067953,0.4669597423474007,0.2505047109125857,0.4018219370067124,6.17878135597746,7108.0,0.0617706000002726,0.741589400000521,0.8033600000007937,290.7265625,35034.0,3035.0,10895.0,6934.0,16219.0,0.2178750897343862,0.1932968694495856,0.2412485903542352,0.2170867814817325,0.012087086601989,0.3044437757046845,0.2878196259418435,0.3200573691397916,0.3047076371921163,0.0086444146379985,0.2539855224067953,0.2344643287536518,0.2711040224723144,0.2533646372722833,0.0096554977867311,0.4669597423474007,0.4549295901356106,0.4784657953588939,0.4671241794629573,0.005933847962093,0.2505047109125857,0.2237910870363264,0.2737288384058134,0.2496623533324501,0.0127128248373148,0.4018219370067124,0.3915550417692779,0.4115163349465872,0.4018512972840799,0.0047584312506681,,pre_injection_v1,1,B
