experiment,capture,attack_type,representation,detector,seed,protocol,n_pre,n_test,n_test_attack,precision,recall,f1,roc_auc,pr_auc,fpr,threshold,n_train_normals,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes,tp,fp,fn,tn,precision_point,precision_ci_low,precision_ci_high,precision_mean,precision_std,recall_point,recall_ci_low,recall_ci_high,recall_mean,recall_std,f1_point,f1_ci_low,f1_ci_high,f1_mean,f1_std,roc_auc_point,roc_auc_ci_low,roc_auc_ci_high,roc_auc_mean,roc_auc_std,pr_auc_point,pr_auc_ci_low,pr_auc_ci_high,pr_auc_mean,pr_auc_std,fpr_point,fpr_ci_low,fpr_ci_high,fpr_mean,fpr_std,error,protocol_version,n_captures,phase
road_representation,fuzzing_attack_1,fuzzing_attack,residual,elliptic_envelope,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2221432519939982,0.2821747416992677,0.2485860728172498,0.4858131906187339,0.2771074165355248,0.3632809618647193,175.86150596703638,7108.0,0.3535317999994731,0.0086527000003115,0.3621844999997847,286.4453125,66831.0,2813.0,9850.0,7156.0,17264.0,0.2221432519939982,0.1978410531749208,0.2446004552090299,0.2215076254098637,0.0121413897220678,0.2821747416992677,0.2664781414266614,0.2978452000727715,0.2825737639216826,0.0084247961506517,0.2485860728172498,0.2308947056974525,0.2657717941779037,0.2481654199585986,0.0091690814981688,0.4858131906187339,0.4728415631811331,0.4976571026974358,0.4861189205118673,0.0061417329159588,0.2771074165355248,0.2490869959540422,0.3023320792170604,0.2762918119001097,0.0130548601114054,0.3632809618647193,0.3527272942795055,0.3738424627740657,0.3631378283923696,0.0050527982189973,,pre_injection_v1,1,B
road_representation,fuzzing_attack_1,fuzzing_attack,residual,autoencoder,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2217650855114553,0.2757548400040124,0.2458305387882852,0.4586509393991921,0.26700320955197,0.3557940547318728,1.6628950320162823,7108.0,0.7363160000004427,0.0139965000007578,0.7503125000012005,291.91015625,18610.0,2749.0,9647.0,7220.0,17467.0,0.2217650855114553,0.1964881445795265,0.2461178791522041,0.2209693071983525,0.0126002493911804,0.2757548400040124,0.2614013937205365,0.2912678977142234,0.2759692599879901,0.0079585471861687,0.2458305387882852,0.2262023900738561,0.2635776565648157,0.2452605620288552,0.0095097655275102,0.4586509393991921,0.4473844593047463,0.4692137748244733,0.4587518185702496,0.0055320058744689,0.26700320955197,0.2396275233498329,0.2919003449542489,0.2661569704078464,0.0132230597448943,0.3557940547318728,0.3484149730516966,0.363033089762241,0.3557929157348229,0.0034865005085646,,pre_injection_v1,1,B
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,isolation_forest,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.1533834586466165,1.0,0.2659713168187744,1.0,1.0,0.0405327573794096,0.5672453300694729,35988.0,1.0836606000002575,0.2491761000001133,1.332836700000371,311.10546875,1918799.0,102.0,563.0,0.0,13327.0,0.1533834586466165,0.1286742424242424,0.1804874671322039,0.1524493602119094,0.0130968710805349,1.0,1.0,1.0,1.0,0.0,0.2659713168187744,0.2280095149095234,0.3057846018219218,0.2643421745679711,0.0196833277856,1.0,1.0,1.0,1.0,1.570092458683775e-17,1.0,1.0,1.0,1.0,6.409875621278547e-18,0.0405327573794096,0.0365414735684891,0.0441303672613834,0.0404653284299077,0.0019594776800822,,pre_injection_v1,1,B
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,one_class_svm,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.0930656934306569,1.0,0.1702838063439065,0.9909647228221742,0.2889518413597733,0.0715622750179985,4.431495727576723,35988.0,0.1137814000003345,0.5709664000005432,0.6847478000008778,311.47265625,34234.0,102.0,994.0,0.0,12896.0,0.0930656934306569,0.0763600180529028,0.1087110677623967,0.0924305253068136,0.0086032038511815,1.0,1.0,1.0,1.0,0.0,0.1702838063439065,0.1418856260283253,0.1961031065524547,0.1691066087556993,0.0143944253640608,0.9909647228221742,0.9896788415431056,0.9921401617688124,0.9909324016453668,0.0006344374169681,0.2889518413597733,0.2415460208826884,0.3343276515151514,0.2865342428901687,0.0240234825264301,0.0715622750179985,0.0654797738351968,0.077003762924663,0.0714943281490618,0.0029313701090235,,pre_injection_v1,1,B
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,lof,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.0978886756238003,1.0,0.1783216783216783,1.0,1.0,0.0676745860331173,2.4846439226967707,35988.0,1.1083177999998952,2.8371460999997,3.945463899999595,308.9609375,2514956.0,102.0,940.0,0.0,12950.0,0.0978886756238003,0.0796958635168618,0.113598342139304,0.0970085912207081,0.0087598042660433,1.0,1.0,1.0,1.0,0.0,0.1783216783216783,0.1476265051397843,0.2040202693712769,0.1767440671655443,0.0145473055049262,1.0,1.0,1.0,1.0,2.398355846665908e-17,1.0,0.9999999999999998,1.0000000000000002,1.0,8.927923646162437e-17,0.0676745860331173,0.0627269673844182,0.0734303185029211,0.0677550475542283,0.0026337750897127,,pre_injection_v1,1,B
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,hbos,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.1520119225037257,1.0,0.2639068564036222,1.0,1.0,0.0409647228221742,19.23090484020276,35988.0,0.0201919999999518,0.0090822000001935,0.0292742000001453,313.8984375,3711.0,102.0,569.0,0.0,13321.0,0.1520119225037257,0.1266559829059829,0.1810072517207472,0.1516792536878643,0.0135750863226354,1.0,1.0,1.0,1.0,0.0,0.2639068564036222,0.2248352181216771,0.3065300727032385,0.2631647220699138,0.0204202293960942,1.0,1.0,1.0,1.0,2.866583523299505e-17,1.0,1.0,1.0,1.0,0.0,0.0409647228221742,0.0360446815851784,0.0449420587279804,0.0407350358784536,0.0022570974339659,,pre_injection_v1,1,B
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,elliptic_envelope,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.1218637992831541,1.0,0.2172523961661341,1.0,1.0,0.0529157667386609,170.0899566088768,35988.0,0.8257937999997012,0.0051744000002145,0.8309681999999157,308.5703125,66831.0,102.0,735.0,0.0,13155.0,0.1218637992831541,0.1009706050836619,0.1430050501215066,0.1210745085033437,0.0107344318445305,1.0,1.0,1.0,1.0,0.0,0.2172523961661341,0.1834210361460878,0.2502227206451747,0.2158339718793314,0.017054687014678,1.0,1.0,1.0,1.0,2.482534153247273e-17,1.0,0.9999999999999998,1.0000000000000002,1.0,9.244454088746556e-17,0.0529157667386609,0.048622732640665,0.0572213121849766,0.052836560917173,0.002206573485454,,pre_injection_v1,1,B
road_representation,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,autoencoder,0.0,pre_injection_v1,44985.0,13992.0,102.0,0.1181923522595596,1.0,0.2113989637305699,1.0,1.0,0.0547876169906407,2.1645663452230792,35988.0,2.0383037000001423,0.0076126999992993,2.0459163999994416,313.3359375,18610.0,102.0,761.0,0.0,13129.0,0.1181923522595596,0.0978420631041598,0.1378717877215971,0.117306468692148,0.0106156216329794,1.0,1.0,1.0,1.0,0.0,0.2113989637305699,0.1782443109239722,0.2423327283296461,0.2098195315483756,0.016978349692016,1.0,1.0,1.0,1.0,2.3111135221866402e-17,1.0,0.9999999999999998,1.0000000000000002,1.0,9.19990224346638e-17,0.0547876169906407,0.0503676852412844,0.0591933220013089,0.0547739447918124,0.0022222178859462,,pre_injection_v1,1,B
road_representation,reverse_light_off_attack_1,reverse_light_off_attack,residual,isolation_forest,0.0,pre_injection_v1,37066.0,27825.0,1373.0,0.5578118524658102,0.9803350327749454,0.711040676175383,0.9864015668447096,0.6273951537411343,0.0403372145773476,0.5743881282511277,29653.0,1.265342300000157,0.6308484999999564,1.896190800000113,322.15234375,2022287.0,1346.0,1067.0,27.0,25385.0,0.5578118524658102,0.5371862701711685,0.5789734279299475,0.5579573894573726,0.0109504322430062,0.9803350327749454,0.9706835373108958,0.9912031647533354,0.9816449623748746,0.0054436550926325,0.711040676175383,0.6939049634287635,0.7286273593949916,0.7114407164668577,0.0092472059082025,0.9864015668447096,0.9852032287247536,0.9878158103777374,0.986475880223844,0.0006961533319398,0.6273951537411343,0.6022867797292296,0.6532939621562657,0.6283964506046231,0.0130496684055643,0.0403372145773476,0.038350940845873,0.0423018237082171,0.0403799477173759,0.0010051552736138,,pre_injection_v1,1,B
road_representation,reverse_light_off_attack_1,reverse_light_off_attack,residual,one_class_svm,0.0,pre_injection_v1,37066.0,27825.0,1373.0,0.3355327468230694,1.0,0.5024702653247941,0.9897947046190884,0.7195824954485244,0.1027899591713292,5.148382540993648,29653.0,0.1457761000001483,1.3307139999997162,1.4764900999998645,323.421875,35290.0,1373.0,2719.0,0.0,23733.0,0.3355327468230694,0.3167069457823036,0.352941211232,0.3352575689235755,0.0091524086591034,1.0,1.0,1.0,1.0,0.0,0.5024702653247941,0.4810591065803508,0.5217391023610701,0.5020912942496257,0.0102640225306054,0.9897947046190884,0.9891281937848982,0.9905348341967564,0.9898154834167364,0.000365141853852,0.7195824954485244,0.7010096587498494,0.7357124062276627,0.7196291755880413,0.0094463416081252,0.1027899591713292,0.0995898930068297,0.106632405252402,0.1029754224717886,0.001822108797938,,pre_injection_v1,1,B
