corpus,dataset,capture,attack_type,representation,detector,n_seeds,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,pr_auc_mean,pr_auc_std,pr_auc_ci95_low,pr_auc_ci95_high,fpr_mean,fpr_std,fpr_ci95_low,fpr_ci95_high,protocol_version,phase
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,lof,5,0.5118828219390544,0.0838031760787473,0.4384260993496088,0.5853395445285,0.3859567901234568,0.1081367914826107,0.2911707132069123,0.4807428670400012,0.437763947506853,0.0993608853419018,0.3506702914866634,0.5248576035270426,0.8242840250770213,0.0135761201494435,0.812384031087276,0.8361840190667665,0.4860669106745895,0.0914309262614339,0.4059241702589854,0.5662096510901936,0.02399092736739,0.0038395564323939,0.0206254077663685,0.0273564469684116,hcrl_temporal_v1,C
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,one_class_svm,5,0.4158763430770407,0.004479023477718,0.4119503058971946,0.4198023802568868,0.7032407407407406,0.0058662277187494,0.6980987654320987,0.7083827160493825,0.5226373083723412,0.0030652758346048,0.5199504756390434,0.5253241411056391,0.7990090490855135,0.0087383177599073,0.7913495758576161,0.8066685223134109,0.6166568567042526,0.0028432862289391,0.614164606439593,0.6191491069689122,0.0660034022372287,0.0015756647938421,0.0646222711504252,0.0673845333240321,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,autoencoder,5,0.1900213550766841,0.4249006671280904,-0.1824205008736167,0.5624632110269849,0.1983785974868261,0.4435880292616121,-0.1904434535873531,0.5872006485610053,0.1941100644521566,0.4340432992318878,-0.1863456618740703,0.5745657907783837,0.97664069559213,0.0122381039637475,0.9659135244996996,0.9873678666845604,0.7888331888653415,0.0816211259603309,0.7172891175347713,0.8603772601959117,0.0136487134409461,0.0025864900169986,0.0113815549805018,0.0159158719013904,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376044259425525,0.0176095681380349,0.8221689589094167,0.8530398929756883,0.4027638559253839,0.024714206748463,0.3811008985759613,0.4244268132748065,0.0112407437003888,0.0017568198229014,0.009700823229484,0.0127806641712937,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6157699836121391,0.0,0.6157699836121391,0.6157699836121391,0.375838655071408,0.0,0.375838655071408,0.375838655071408,0.0095359863619412,0.0,0.0095359863619412,0.0095359863619412,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8737772025287089,0.0153458832524591,0.8603259427828175,0.8872284622746004,0.4631998278823318,0.0269027575815057,0.4396185211464295,0.4867811346182341,0.0051249267487081,0.0015266414882175,0.0037867664838971,0.006463087013519,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,lof,5,0.0035034633344055,6.065702134463807e-05,0.0034502951109741,0.0035566315578369,0.0008107012565869,0.0,0.0008107012565869,0.0008107012565869,0.0013166667592133,4.269060177204273e-06,0.0013129247629808,0.0013204087554457,0.7412682721712984,0.0049620034642477,0.7369188843674447,0.7456176599751522,0.3072832781964686,0.003820695134749,0.3039342912517687,0.3106322651411685,0.0606254328485429,0.0010486931801731,0.0597062127470872,0.0615446529499987,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,raw,one_class_svm,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751301787505356,0.0023631183027587,0.9730588142303094,0.977201543270762,0.7728418280058497,0.0139424845997845,0.7606207014164277,0.7850629545952716,0.0109743753662564,0.0012657401705307,0.0098649051894981,0.0120838455430147,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,autoencoder,5,0.8127134335797989,0.0071917136524753,0.8064096186239528,0.819017248535645,1.0,0.0,1.0,1.0,0.8966677693128833,0.0043724530317504,0.892835145247575,0.9005003933781915,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.060593468648447,0.0028551405322011,0.0580908276288428,0.0630961096680512,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,5,0.947476101587286,0.0041708440813279,0.9438201955586404,0.9511320076159316,1.0,0.0,1.0,1.0,0.9730259900212012,0.0022002150943383,0.971097416458905,0.9749545635834972,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.014575675243727,0.0012221634042338,0.013504401786747,0.015646948700707,hcrl_temporal_v1,C
hcrl,RPM,RPM,RPM,residual,hbos,5,0.9543520309477757,0.0,0.9543520309477757,0.9543520309477757,1.0,0.0,1.0,1.0,0.9766429136975456,1.2412670766236366e-16,0.9766429136975456,0.976642913697546,0.9999988662879984,0.0,0.9999988662879984,0.9999988662879984,0.9999957230013246,0.0,0.9999957230013246,0.9999957230013246,0.012572585371051,0.0,0.012572585371051,0.012572585371051,hcrl_temporal_v1,C
