experiment,capture,attack_type,representation,detector,seed,protocol,n_pre,n_test,n_test_attack,precision,recall,f1,roc_auc,pr_auc,fpr,threshold,n_train_normals,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes,tp,fp,fn,tn,precision_point,precision_ci_low,precision_ci_high,precision_mean,precision_std,recall_point,recall_ci_low,recall_ci_high,recall_mean,recall_std,f1_point,f1_ci_low,f1_ci_high,f1_mean,f1_std,roc_auc_point,roc_auc_ci_low,roc_auc_ci_high,roc_auc_mean,roc_auc_std,pr_auc_point,pr_auc_ci_low,pr_auc_ci_high,pr_auc_mean,pr_auc_std,fpr_point,fpr_ci_low,fpr_ci_high,fpr_mean,fpr_std,error
road_representation,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,0.0,pre_injection_v1,19585.0,39473.0,3211.0,0.3345503859795535,0.9987542821550919,0.501211221380011,0.941373648690975,0.3912366258027197,0.17591418013347307,344.3987229819849,15668.0,0.9329374000008102,0.015446299999894109,0.9483837000007043,290.265625,66831.0,3207.0,6379.0,4.0,29883.0,0.3345503859795535,0.3271478706226601,0.3418221160404557,0.3344767379602022,0.0037923613597822523,0.9987542821550919,0.9981233036155301,1.0,0.9995866630916425,0.0005498427732135525,0.501211221380011,0.4929907326638811,0.5094704327950853,0.5012211876955986,0.004262954914389329,0.941373648690975,0.9388179865315216,0.943897971878955,0.9415087694867507,0.0013219778019245357,0.3912366258027197,0.3812489570895118,0.4009963213735484,0.3914432030873416,0.005266714793479202,0.17591418013347307,0.17111861616143312,0.18111075476278626,0.17603442614590756,0.002479622285875556,
road_representation,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,0.0,pre_injection_v1,19585.0,39473.0,3211.0,0.3250937088440887,0.9993771410775459,0.49059776792539367,0.9414995018519927,0.3914769002776515,0.18371849318846176,3.373503000305952,15668.0,2.071712399999342,0.030403300000216404,2.1021156999995583,296.33984375,18610.0,3209.0,6662.0,2.0,29600.0,0.3250937088440887,0.3173271596407123,0.33221123234301064,0.325151063622304,0.0038870913440384614,0.9993771410775459,0.9993728342569904,1.0,0.999915809846979,0.00018464444409269518,0.49059776792539367,0.48175658497700313,0.49871658412046277,0.49071501078120644,0.0044301205009214415,0.9414995018519927,0.9388860198677255,0.9439863063855027,0.9416085804163891,0.0013191538277380506,0.3914769002776515,0.38151068555448814,0.4012512450423892,0.39166125971342153,0.005270676270485342,0.18371849318846176,0.17848042185400032,0.18951760570179055,0.18368376358788643,0.0026781568397848065,
road_representation,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.6666666666666666,0.05898284682515799,0.10837710810063589,0.5884999195669888,0.3815182722011778,0.010843106882053552,0.6978249811066671,7108.0,0.26162980000026437,0.29010610000023007,0.5517359000004944,287.15625,2518431.0,588.0,294.0,9381.0,26820.0,0.6666666666666666,0.6203886554621849,0.7040573520439292,0.6642062076793124,0.021456461964917992,0.05898284682515799,0.051977954982033676,0.06646305563044982,0.05883070204901391,0.003906599967620231,0.10837710810063589,0.09639278578814246,0.1209840697308876,0.10805664059195194,0.006703086441088145,0.5884999195669888,0.5779492569098039,0.6006875208696869,0.5888049944925374,0.006120771855865832,0.3815182722011778,0.3521532480837946,0.4057727568451014,0.3804157073860327,0.013231901181286062,0.010843106882053552,0.009379984300996604,0.01223579179058014,0.01084970806384936,0.000749195596147957,
road_representation,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.6730769230769231,0.1018156284481894,0.17687549011065612,0.6103096999829072,0.4018935214221622,0.01818248875119864,5.620530969702008,7108.0,0.03926990000036312,0.4628929999998945,0.5021629000002577,286.83203125,30538.0,1015.0,493.0,8954.0,26621.0,0.6730769230769231,0.6402543411662047,0.7062558654748534,0.6725323721422738,0.01700515877107266,0.1018156284481894,0.0937589899317352,0.11010157868270991,0.10194252988243477,0.004443110912576226,0.17687549011065612,0.1642699934878795,0.1893872006124564,0.1770031592164391,0.006811391493231078,0.6103096999829072,0.6000306246227832,0.6191684778979185,0.6102291495076382,0.004702389424226739,0.4018935214221622,0.37520131990681105,0.42539539807821114,0.4009061255590033,0.01304778525563438,0.01818248875119864,0.016297443390576524,0.01994357036453272,0.01811989107227122,0.0009376338081320448,
road_representation,fuzzing_attack_1,fuzzing_attack,raw,lof,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.21835883171070933,0.01574882134617314,0.029378742514970062,0.47870043516845134,0.2527889394914327,0.020727299550047946,99311.51611674465,7108.0,0.06474669999988691,0.3193555000007109,0.3841022000005978,286.125,2514956.0,157.0,562.0,9812.0,26552.0,0.21835883171070933,0.18310816256624152,0.25116957964317566,0.21692342841382095,0.018201891414489284,0.01574882134617314,0.01358534605537649,0.017929138591668347,0.01570806517761125,0.001217069303258997,0.029378742514970062,0.0253956867391953,0.03334322409316092,0.029287581938184447,0.002235084201466354,0.47870043516845134,0.4714596465823695,0.48539012331038334,0.4785647230884482,0.0035965297705773604,0.2527889394914327,0.2276670342857417,0.27461440396033365,0.2517489008449232,0.012197127333323263,0.020727299550047946,0.019240184294728613,0.022289550818599006,0.020733109305157198,0.0007913490090470244,
road_representation,fuzzing_attack_1,fuzzing_attack,raw,hbos,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.5354545454545454,0.05908315778914636,0.10642334447556238,0.6018701920040049,0.36999859986128797,0.01884635243785498,22.96989218418301,7108.0,0.0028976000003240188,0.012146799999754876,0.015044400000078895,290.125,3711.0,589.0,511.0,9380.0,26603.0,0.5354545454545454,0.4876208367543641,0.5766085965483556,0.5313934064181999,0.022382643000099154,0.05908315778914636,0.05177020764650457,0.0655652304264415,0.05876069876331447,0.0036855749354754897,0.10642334447556238,0.09357137478235708,0.1175002368124634,0.10579226663466804,0.0062234745708199864,0.6018701920040049,0.5925665038822332,0.6116235372541797,0.6021747356383579,0.005132933183409529,0.36999859986128797,0.33905743403428784,0.39533846380735904,0.36854884659486475,0.013652198325347132,0.01884635243785498,0.017670332303559938,0.020265282690134258,0.018899531212384916,0.0007214210101099056,
road_representation,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.5604053000779423,0.14424716621526734,0.22943757479058635,0.603667278425182,0.4233639154281742,0.0416021243637973,629.7943191370695,7108.0,0.3237689000006867,0.008384499999920081,0.3321534000006068,284.390625,66831.0,1438.0,1128.0,8531.0,25986.0,0.5604053000779423,0.5226685908865718,0.5919605382792696,0.559527068651478,0.01749166691297007,0.14424716621526734,0.1339145771474332,0.15580486720040665,0.1443042117256012,0.005423646195905451,0.22943757479058635,0.21542328424720103,0.24471839212084676,0.22936914010904313,0.007363895450983793,0.603667278425182,0.5944827836920423,0.6158952902965553,0.6041297680899143,0.005644371035450504,0.4233639154281742,0.3941437179914037,0.44900276088349383,0.42269425966290197,0.013500440171252343,0.0416021243637973,0.039202751303010125,0.04383917151646785,0.04147234548898301,0.0012334313720265549,
road_representation,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.7234299516908212,0.06008626742902999,0.11095674724460498,0.5893287040382093,0.3904966435782715,0.008445821346905658,0.27527476711497345,7108.0,6.02706710000075,0.043530400000236114,6.070597500000986,290.38671875,18610.0,599.0,229.0,9370.0,26885.0,0.7234299516908212,0.6826053164955628,0.7578262721823952,0.7214104649105929,0.020198549804896878,0.06008626742902999,0.05345671378743267,0.06636508213904282,0.05995692879305814,0.0034615221935177256,0.11095674724460498,0.09933770993740756,0.12174130348139284,0.11068988229253562,0.005998076190805228,0.5893287040382093,0.5816064316396781,0.5963942000319193,0.5894526842088459,0.003673927079927212,0.3904966435782715,0.36166010449811353,0.41711339151071414,0.38941586243555687,0.014233609829267687,0.008445821346905658,0.007339216828561654,0.00944373549668623,0.008442686198725517,0.0005517092471809943,
road_representation,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.25039619651347067,0.1743404554117765,0.20555884092253104,0.5020197394692596,0.2896731541448164,0.19189348675960757,0.6121235003035682,7108.0,0.5883386000004975,0.669946500000151,1.2582851000006485,290.58203125,2165199.0,1738.0,5203.0,8231.0,21911.0,0.25039619651347067,0.22042064169079667,0.27545663354743,0.2490371834542229,0.013676840315125179,0.1743404554117765,0.16251572371561906,0.185780621058376,0.17411247537161267,0.006107030651591213,0.20555884092253104,0.19045831440922892,0.2189855369794268,0.2047964983537158,0.007255361246228107,0.5020197394692596,0.48848664065688785,0.5149241743293235,0.5020530174729758,0.00634686532488073,0.2896731541448164,0.261404205672442,0.3150072290579717,0.28883200028035466,0.013537228531918577,0.19189348675960757,0.184943135090798,0.1989302076256643,0.191953775352079,0.003465019554963548,
road_representation,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,0.0,pre_injection_v1,8885.0,37083.0,9969.0,0.2178750897343862,0.3044437757046845,0.2539855224067953,0.46695974234740073,0.25050471091258575,0.4018219370067124,6.17878135597746,7108.0,0.06177060000027268,0.741589400000521,0.8033600000007937,290.7265625,35034.0,3035.0,10895.0,6934.0,16219.0,0.2178750897343862,0.19329686944958563,0.24124859035423526,0.21708678148173258,0.01208708660198903,0.3044437757046845,0.2878196259418435,0.32005736913979166,0.3047076371921163,0.00864441463799853,0.2539855224067953,0.23446432875365184,0.27110402247231447,0.2533646372722833,0.009655497786731155,0.46695974234740073,0.45492959013561063,0.4784657953588939,0.46712417946295737,0.005933847962093014,0.25050471091258575,0.22379108703632644,0.27372883840581347,0.2496623533324501,0.012712824837314844,0.4018219370067124,0.39155504176927797,0.41151633494658724,0.4018512972840799,0.004758431250668111,
