corpus,dataset,capture,attack_type,representation,detector,n_seeds,precision_mean,precision_std,precision_ci95_low,precision_ci95_high,recall_mean,recall_std,recall_ci95_low,recall_ci95_high,f1_mean,f1_std,f1_ci95_low,f1_ci95_high,roc_auc_mean,roc_auc_std,roc_auc_ci95_low,roc_auc_ci95_high,pr_auc_mean,pr_auc_std,pr_auc_ci95_low,pr_auc_ci95_high,fpr_mean,fpr_std,fpr_ci95_low,fpr_ci95_high
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,autoencoder,5,0.22039162194534717,0.020008581842957177,0.20285332668473283,0.23792991720596152,0.999523922875506,1.2412670766236366e-16,0.9995239228755058,0.9995239228755061,0.36079611774385073,0.027026507428911252,0.3371063394841149,0.38448589600358657,0.9083749864365087,0.0008989382902764761,0.9075870322836516,0.9091629405893659,0.2747759363379946,0.0017751942190439285,0.2732199099987522,0.276331962677237,0.27535374324671985,0.03309453019979633,0.24634510851633545,0.30436237797710425
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,elliptic_envelope,5,0.25636317770230377,0.0018678641265241522,0.25472592260772436,0.2580004327968832,0.9990478457510117,0.0,0.9990478457510117,0.9990478457510117,0.4080214506084282,0.0023649544115241375,0.4059484766679087,0.41009442454894773,0.9084231802999989,0.0001591606395219697,0.9082836698483481,0.9085626907516497,0.2747780801537986,0.000400615082057855,0.27442692555173176,0.2751292347558655,0.2237311183799478,0.0021883586920403175,0.22181293741248237,0.22564929934741323
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,hbos,5,0.21682513435303843,0.0,0.21682513435303843,0.21682513435303843,0.9988098071887646,0.0,0.9988098071887646,0.9988098071887646,0.3563028064365473,0.0,0.3563028064365473,0.3563028064365473,0.9407545648327623,1.2412670766236366e-16,0.9407545648327622,0.9407545648327624,0.41626268330626515,6.206335383118183e-17,0.4162626833062651,0.4162626833062652,0.2785107868719909,0.0,0.2785107868719909,0.2785107868719909
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,isolation_forest,5,0.2743929333275276,0.019881477883011704,0.2569660496000151,0.2918198170550401,0.9989050226136633,0.00027140571890004025,0.9986671250119817,0.9991429202153449,0.4302177034298456,0.024402725978436846,0.40882777101320433,0.4516076358464869,0.9619080656386634,0.005424300602788769,0.9571534565263977,0.966662674750929,0.49173461434179827,0.040847765084574085,0.45592996959424265,0.527539259089354,0.20509757800727701,0.02031395738629355,0.18729160928102478,0.22290354673352925
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,lof,5,0.1810567010141807,0.01620064099079501,0.1668562130766617,0.1952571889516997,0.9998095691502022,0.0002607581801976447,0.9995810045276907,1.0000381337727138,0.30633637622237986,0.023187696712457757,0.2860114639148239,0.3266612885299358,0.908814739693516,0.00019329960187193043,0.9086453051219908,0.9089841742650412,0.2755896063654122,0.00047245660961126224,0.2751754798879723,0.27600373284285207,0.3518504906464773,0.038279813568887676,0.31829675464650503,0.3854042266464495
road,correlated_signal_attack,correlated_signal_attack_1,correlated_signal_attack,residual,one_class_svm,5,0.1578014550895431,0.004345847222761217,0.1539921520440534,0.1616107581350328,0.9999523922875506,0.0001064540812901812,0.9998590811711497,1.0000457034039516,0.27256676872891883,0.006481145035180847,0.2668857946276046,0.27824774283023307,0.9290494618656651,9.008315885430026e-05,0.9289705004954693,0.9291284232358609,0.35274252548068075,0.0002942016667829541,0.35248464634968074,0.35300040461168075,0.41229372634054906,0.01351293051833507,0.40044912050457143,0.4241383321765267
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,autoencoder,5,0.6967154965024751,0.11139891209144555,0.5990700448005248,0.7943609482044254,0.09535560236733877,0.04050244453085568,0.05985364443078288,0.13085756030389467,0.16323647841990555,0.060388752580483644,0.11030340292812565,0.21616955391168544,0.584949407928168,0.01773150961379615,0.5694070544788333,0.6004917613775026,0.3850134899307845,0.02169184012852239,0.3659997537296864,0.4040272261318826,0.018647193331858082,0.0175553824092201,0.0032592221841541754,0.03403516447956199
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,elliptic_envelope,5,0.5690899366763233,0.01703968318265327,0.5541539958310261,0.5840258775216206,0.14739693048450198,0.0029728284283789723,0.14479113147559267,0.15000272949341129,0.23410933193172406,0.003995650831961349,0.23060698955687334,0.2376116743065748,0.6038299209958484,0.0005066227524273755,0.6033858465738051,0.6042739954178917,0.42367530535332953,0.0014533352440476931,0.4224014008446131,0.424949209862046,0.041100538467212504,0.0028568858667705204,0.038596367594406045,0.04360470934001896
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,hbos,5,0.5354545454545454,0.0,0.5354545454545454,0.5354545454545454,0.05908315778914636,0.0,0.05908315778914636,0.05908315778914636,0.10642334447556238,0.0,0.10642334447556238,0.10642334447556238,0.6018701920040049,0.0,0.6018701920040049,0.6018701920040049,0.36999859986128797,0.0,0.36999859986128797,0.36999859986128797,0.01884635243785498,0.0,0.01884635243785498,0.01884635243785498
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,isolation_forest,5,0.6627814937147132,0.010740599131284107,0.6533669434822756,0.6721960439471507,0.05882234928277661,0.0009072459869270741,0.058027113112736145,0.059617585452817076,0.10805413141909151,0.0016483651562191274,0.10660927565500068,0.10949898718318234,0.5947095637251463,0.004288024319073779,0.5909509446894308,0.5984681827608618,0.3838840885610308,0.002738785461854186,0.3814834372573811,0.3862847398646805,0.011005384672125102,0.0004061970908684329,0.010649337223606867,0.011361432120643337
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,lof,5,0.21843136671726784,0.02413996083328279,0.19727175810548594,0.23959097532904974,0.014565151971110444,0.002256885230359383,0.012586904844450894,0.016543399097769994,0.027303234640444474,0.004149014644591802,0.02366646295674431,0.030940006324144637,0.48104952896947273,0.001965362620216433,0.47932681267713023,0.4827722452618152,0.2549601566727836,0.0014070564479189793,0.2537268173174189,0.2561934960281483,0.019067640333407094,0.001162785481333218,0.018048413920638825,0.020086866746175363
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,raw,one_class_svm,5,0.6735824737661311,0.004395497856093601,0.6697296500216686,0.6774352975105936,0.10213662353295214,0.003533310427634147,0.09903954039064701,0.10523370667525726,0.1773643594740322,0.005478515426072583,0.17256222897390822,0.1821664899741562,0.6101998984341316,0.001240658538429671,0.6091124132772442,0.611287383591019,0.4046435571411024,0.002114603154488861,0.40279002575274436,0.4064970885294604,0.018189865014383712,0.00027277217802021945,0.01795076965847355,0.018428960370293877
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,autoencoder,5,0.22202388478325638,0.008482341349726337,0.21458878477164897,0.2294589847948638,0.29944828969806403,0.031014537651068496,0.27226284882248586,0.3266337305736422,0.25474978760383327,0.016273403319684906,0.24048552067298348,0.2690140545346831,0.46384366700894625,0.011003864651659322,0.45419835437342987,0.4734889796444626,0.26778185174152014,0.004666169761400294,0.2636917736113505,0.2718719298716898,0.3849745518920115,0.023138395278871106,0.36469285419635566,0.40525624958766737
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,elliptic_envelope,5,0.2203867660481756,0.002074546556557948,0.21856834581597853,0.22220518628037264,0.2846022670277861,0.0026362896948319363,0.2822914572251038,0.28691307683046846,0.2483978410817044,0.0010473060825774956,0.24747983682489863,0.24931584533851017,0.4847544515681729,0.0013402527123477052,0.4835796682688124,0.48592923486753337,0.2765667391476757,0.0007914906130109042,0.27587296703649156,0.27726051125885987,0.3702146492586855,0.007130027401767048,0.3639649046855849,0.37646439383178615
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,hbos,5,0.22991865785460092,0.0,0.22991865785460092,0.22991865785460092,0.18146253385495034,0.0,0.18146253385495034,0.18146253385495034,0.20283679991029882,0.0,0.20283679991029882,0.20283679991029882,0.48742005838812863,6.206335383118183e-17,0.4874200583881286,0.4874200583881287,0.2848192963507998,0.0,0.2848192963507998,0.2848192963507998,0.2234638931917091,0.0,0.2234638931917091,0.2234638931917091
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,isolation_forest,5,0.26460726629589276,0.02080011210658461,0.24637516416879646,0.28283936842298907,0.17355802989266728,0.011294096920844413,0.16365831745655143,0.18345774232878312,0.20893005076453558,0.006666281630835664,0.20308679728212256,0.2147733042469486,0.5069025249202675,0.006911787650476691,0.5008440759235239,0.5129609739170112,0.30413193307586106,0.011853704438663888,0.293741703023124,0.3145221631285981,0.17919893781810134,0.028037228762906298,0.1546232232475896,0.2037746523886131
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,lof,5,0.21626007755359158,0.0017545726049729181,0.2147221268560497,0.21779802825113348,0.2937907513291203,0.002763016293984476,0.29136886076465507,0.29621264189358554,0.24912055266754657,0.0009095407494510037,0.24832330504946779,0.24991780028562535,0.4579801504306339,0.0001603508141227389,0.45783959674494856,0.4581207041163192,0.2697618848580416,0.00019003402620626728,0.2695953126897926,0.2699284570262906,0.3915099210739839,0.007019455286531328,0.38535709723318784,0.39766274491478
road,fuzzing_attack,fuzzing_attack_1,fuzzing_attack,residual,one_class_svm,5,0.21820607965400957,0.0002743328610982878,0.21796561629906547,0.21844654300895366,0.30580800481492626,0.0010342250110367782,0.30490146662287243,0.3067145430069801,0.2546841072551911,0.0004508504446381829,0.25428891941636744,0.2550792950940147,0.46782690018336914,0.0008549209148840606,0.46707752896119087,0.4685762714055474,0.2507412168487936,0.0002877709124469063,0.25048897452249963,0.25099345917508753,0.40283986132625216,0.0013248043849930365,0.40167861908285235,0.40400110356965196
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,autoencoder,5,0.3591476243589785,0.20112099368772623,0.18285730063245823,0.5354379480854988,0.7215686274509804,0.4172487283930728,0.3558339915277755,1.0873032633741853,0.4785507407362689,0.26967829570374846,0.24216729224631947,0.7149341892262183,0.971295613997939,0.052415904162481375,0.9253510482726454,1.0172401797232327,0.30938714575220616,0.16076248738933072,0.16847261253868365,0.4503016789657287,0.008696904247660186,0.001495852524052999,0.007385731699846105,0.010008076795474266
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,elliptic_envelope,5,0.43702396210752087,0.020368112839832177,0.4191705240332865,0.45487740018175526,0.9215686274509803,0.07688425069293196,0.8541766103591562,0.9889606445428045,0.5927344625759607,0.034593199481197164,0.5624121863010871,0.6230567388508343,0.9927206764635299,0.00021852601995799037,0.9925291299616223,0.9929122229654375,0.3067211910960728,0.005412997275456291,0.30197648978705577,0.3114658924050899,0.00869690424766019,0.00011829860853243303,0.008593210945373905,0.008800597549946474
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8056113158006184,0.0,0.8056113158006184,0.8056113158006184,0.021745828167952994,0.0,0.021745828167952994,0.021745828167952994,0.01216702663786897,0.0,0.01216702663786897,0.01216702663786897
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755778596535807,0.0009964319812391974,0.9747044485127385,0.9764512707944228,0.125315685641004,0.0055403556932336236,0.12045934975676145,0.13017202152524657,0.010755939524838012,0.0007526755961805686,0.010096190275996559,0.011415688773679466
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,lof,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7388123773627522,0.021149664391219205,0.7202738791489636,0.7573508755765408,0.013726728896691812,0.0012191427590773944,0.01265810315193092,0.014795354641452704,0.007314614830813535,0.0036524573431428596,0.004113094812372737,0.010516134849254333
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,raw,one_class_svm,5,0.18956584168755222,0.20359384908784475,0.011107964633940481,0.36802371874116396,0.4,0.4738145124769357,-0.01531673178074533,0.8153167317807454,0.25564638663976513,0.28567554382053956,0.005240731926922149,0.5060520413526082,0.9885095780572849,0.004464820987899163,0.9845959899086513,0.9924231662059185,0.2433217871368245,0.08904602565039095,0.1652695042764826,0.32137406999716644,0.00937365010799136,0.00028977122818571807,0.009119654427645786,0.009627645788336933
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,autoencoder,5,0.11164215849129415,0.006935429167939164,0.10556298679081662,0.11772133019177168,1.0,0.0,1.0,1.0,0.2008039884592681,0.01119935922125734,0.19098731727818527,0.21062065964035095,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.058632109431245506,0.004008340356105863,0.05511864419806781,0.062145574664423206
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,elliptic_envelope,5,0.1209723273041046,0.0008325353686663125,0.12024257787832439,0.1217020767298848,1.0,0.0,1.0,1.0,0.2158338490051744,0.0013251358064649383,0.21467231625804598,0.21699538175230285,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.05336213102951763,0.0004179388127775389,0.052995791507961625,0.05372847055107364
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,hbos,5,0.15201192250372578,0.0,0.15201192250372578,0.15201192250372578,1.0,0.0,1.0,1.0,0.26390685640362227,0.0,0.26390685640362227,0.26390685640362227,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04096472282217423,0.0,0.04096472282217423,0.04096472282217423
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,isolation_forest,5,0.15193485679497754,0.03539191005555923,0.12091247983376432,0.18295723375619075,1.0,0.0,1.0,1.0,0.26248411018537654,0.05318525940850428,0.21586517485353324,0.30910304551721984,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.04322534197264218,0.012350065844505745,0.03240003196471621,0.05405065198056815
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,lof,5,0.09313314132879032,0.005749522817935887,0.08809346237602672,0.09817282028155391,1.0,0.0,1.0,1.0,0.17035597901817212,0.009678278139850291,0.16187259419043679,0.17883936384590746,1.0,0.0,1.0,1.0,0.9999999999999998,1.6653345369377348e-16,0.9999999999999997,0.9999999999999999,0.0717638588912887,0.00524210033150728,0.06716895535832791,0.07635876242424948
road,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,max_engine_coolant_temp_attack,residual,one_class_svm,5,0.09809242513963826,0.0036512924355560864,0.09489192620771766,0.10129292407155885,1.0,0.0,1.0,1.0,0.1786435660193475,0.006060759596841042,0.17333107600144976,0.18395605603724524,0.990561555075594,0.0004798565999851241,0.9901409422206027,0.9909821679305852,0.28036004259045005,0.010049452584002902,0.2715513090175694,0.2891687761633307,0.06760259179265658,0.00281607015343527,0.06513419747000068,0.07007098611531248
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,autoencoder,5,0.12407284049694838,0.1686668848672487,-0.023770202588640724,0.2719158835825375,0.40174938974776236,0.5459495791398831,-0.07679651577995605,0.8802952952754808,0.1894518264567205,0.25742137928150755,-0.03618796109388056,0.4150916140073216,0.7929201922053266,0.08503448052167976,0.7183841836852064,0.8674562007254468,0.1571381248412132,0.06838382180378882,0.0971970621883276,0.2170791874940988,0.16828034360488403,0.011004185377985297,0.15863474984034776,0.1779259373694203
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,elliptic_envelope,5,0.17536432603708735,0.06180641785033557,0.1211886121475175,0.2295400399266572,0.11423921887713588,0.04944917892439579,0.0708951024785883,0.15758333527568347,0.1379904405426256,0.05580410828675819,0.08907598295786895,0.18690489812738226,0.9375603722949993,0.0012074991820311377,0.936501952595511,0.9386187919944877,0.334892349549195,0.002865870461884008,0.3323803033315423,0.3374043957668477,0.03718232126166491,0.003567641627481859,0.0340551454958892,0.04030949702744062
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827782248804831,0.0,0.7827782248804831,0.7827782248804831,0.1481657949910611,0.0,0.1481657949910611,0.1481657949910611,0.02913816892423186,0.0,0.02913816892423186,0.02913816892423186
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671837993221662,0.012732228264581537,0.756023509183544,0.7783440894607884,0.12775054290343296,0.006196857412665575,0.12231875789016823,0.13318232791669768,0.02041452160883047,0.011958315866253405,0.009932595596874568,0.030896447620786374
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,lof,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37886651374140556,0.0,0.37886651374140556,0.37886651374140556,0.04974004230695023,0.0,0.04974004230695023,0.04974004230695023,0.00031155883269290684,0.0,0.00031155883269290684,0.00031155883269290684
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,raw,one_class_svm,5,0.29542994588093807,0.0,0.29542994588093807,0.29542994588093807,0.9993897477624085,1.2412670766236366e-16,0.9993897477624084,0.9993897477624086,0.4560475262229648,6.206335383118183e-17,0.45604752622296474,0.45604752622296485,0.8378995542242442,0.0,0.8378995542242442,0.8378995542242442,0.17372551018705656,0.0,0.17372551018705656,0.17372551018705656,0.1738349925077519,0.0,0.1738349925077519,0.1738349925077519
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,autoencoder,5,0.09944280841778347,0.0011588864739743242,0.09842699963565091,0.10045861719991603,1.0,0.0,1.0,1.0,0.18089512095593643,0.0019167358548875574,0.17921502790269206,0.1825752140091808,0.8577055057886458,0.005080814506556875,0.8532519755144964,0.8621590360627952,0.19033671779541028,0.004721985360655137,0.18619771513537825,0.1944757204554423,0.6605759387564352,0.008513824300623807,0.6531132427216388,0.6680386347912315
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,elliptic_envelope,5,0.1010483865874506,0.0020379962815344826,0.09926200408387667,0.10283476909102454,1.0,0.0,1.0,1.0,0.18354441796621776,0.00336599885797697,0.18059398988083747,0.18649484605159805,0.8506851886012562,0.0005967304492753567,0.8501621313005173,0.8512082459019951,0.1840447298658237,0.0006349239055879423,0.18348819452455747,0.18460126520708994,0.649080901443556,0.014751307872811894,0.636150809996587,0.662010992890525
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,hbos,5,0.14964992389649923,0.0,0.14964992389649923,0.14964992389649923,1.0,0.0,1.0,1.0,0.2603399883493089,0.0,0.2603399883493089,0.2603399883493089,0.9886105714619617,0.0,0.9886105714619617,0.9886105714619617,0.8609048457524777,1.2412670766236366e-16,0.8609048457524776,0.8609048457524778,0.41443259202112664,0.0,0.41443259202112664,0.41443259202112664
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,isolation_forest,5,0.14854893338026232,0.006290260812430869,0.14303527667732532,0.1540625900831993,1.0,0.0,1.0,1.0,0.2586306496628487,0.009520680815231736,0.2502854049808337,0.26697589434486374,0.9898809230567502,0.004152138573843124,0.9862414131283302,0.9935204329851702,0.7859807290892974,0.10171847434155663,0.6968205551967441,0.8751409029818507,0.41874100559322286,0.020555026119362683,0.4007237308058088,0.4367582803806369
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,lof,5,0.09840068856462299,0.0,0.09840068856462299,0.09840068856462299,1.0,0.0,1.0,1.0,0.17917084282460138,0.0,0.17917084282460138,0.17917084282460138,0.8542455706501995,1.2412670766236366e-16,0.8542455706501993,0.8542455706501996,0.18708297333149332,0.0,0.18708297333149332,0.18708297333149332,0.6682640238565049,0.0,0.6682640238565049,0.6682640238565049
road,max_speedometer_attack,max_speedometer_attack_1,max_speedometer_attack,residual,one_class_svm,5,0.09581351835970998,0.0,0.09581351835970998,0.09581351835970998,1.0,0.0,1.0,1.0,0.1748719408081958,0.0,0.1748719408081958,0.1748719408081958,0.8551473970001335,0.0,0.8551473970001335,0.8551473970001335,0.20112097533036044,0.0,0.20112097533036044,0.20112097533036044,0.6882779698233016,0.0,0.6882779698233016,0.6882779698233016
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,autoencoder,5,0.028660813862572874,0.0392975097658912,-0.005784972185160997,0.06310659991030675,0.024326292789512018,0.03985780471546094,-0.01061061343533945,0.059263199014363485,0.024778187228411127,0.03684042002951726,-0.007513864705801874,0.05707023916262413,0.8754551194655212,0.04049456628245762,0.8399600671181583,0.9109501718128842,0.16927534339086767,0.049715811782270955,0.12569751298778448,0.21285317379395086,0.028058369877513988,0.019542503182743656,0.01092861057520263,0.04518812917982534
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,elliptic_envelope,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832178754927641,0.018434876104975358,0.8670589941307796,0.8993767568547486,0.1722255077934894,0.02107043413877922,0.1537564579579903,0.19069455762898851,0.015938303341902313,0.001984384984167721,0.014198913212395796,0.01767769347140883
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246441189521755,0.0,0.7246441189521755,0.7246441189521755,0.11264298092187316,0.0,0.11264298092187316,0.11264298092187316,0.011794949342204748,0.0,0.011794949342204748,0.011794949342204748
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,isolation_forest,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8029307520588075,0.015428473019512808,0.7894070991902319,0.8164544049273831,0.10723965920100029,0.00745295398942751,0.10070685699361333,0.11377246140838725,0.012702253137758962,0.0006136656237996342,0.012164351502052811,0.013240154773465114
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,lof,5,0.015209906190638783,0.009379270544376806,0.006988613076136289,0.023431199305141277,0.003932993445010925,0.0029405140915056594,0.0013555192012290702,0.00651046768879278,0.006007129059653454,0.00399078840128744,0.0025090487932076556,0.009505209326099252,0.7058904011597804,0.021147433549078807,0.6873538583653437,0.7244269439542171,0.07480922377855437,0.004640258942586481,0.0707418574824551,0.07887659007465364,0.01334492665960986,0.007547290475867622,0.006729434876018979,0.01996041844320074
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,raw,one_class_svm,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998201912871301,0.0212801857582073,0.7811672860508937,0.8184730965233665,0.10367502570320046,0.010682194385833054,0.09431166948732944,0.11303838191907148,0.009723272342355965,0.002269424822884783,0.007734033778228013,0.011712510906483916
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,autoencoder,5,0.3903598989872415,0.025589430282351378,0.3679297743854444,0.4127900235890386,1.0,0.0,1.0,1.0,0.5611374580811617,0.026222880254626168,0.5381520900976107,0.5841228260647127,0.992477082539204,0.00023082233650698698,0.9922747578406232,0.9926794072377847,0.7046858037439049,0.004770618428397055,0.7005041723204661,0.7088674351673436,0.08150612430062,0.008466691898284674,0.07408474163800838,0.08892750696323162
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,elliptic_envelope,5,0.42427792441265666,0.0046783902779615775,0.42017713452743255,0.42837871429788077,1.0,0.0,1.0,1.0,0.5957675746267456,0.004607423904565643,0.5917289895104532,0.599806159743038,0.9907158580689627,9.008723764646144e-06,0.9907079615744212,0.9907237545635041,0.6654607036189268,0.0001024806806674438,0.6653708753417326,0.6655505318961211,0.07044457885982155,0.001344208245069542,0.06926632838316021,0.0716228293364829
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,hbos,5,0.38622247317899494,0.0,0.38622247317899494,0.38622247317899494,0.9963583394027676,0.0,0.9963583394027676,0.9963583394027676,0.5566632756866734,0.0,0.5566632756866734,0.5566632756866734,0.9913888466393359,1.2412670766236366e-16,0.9913888466393358,0.991388846639336,0.7975718016510704,0.0,0.7975718016510704,0.7975718016510704,0.08218660214728565,0.0,0.08218660214728565,0.08218660214728565
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,isolation_forest,5,0.5420137250073854,0.017619368320254965,0.5265696677357844,0.5574577822789865,0.9844136926438456,0.0035531859920321903,0.9812991878012111,0.9875281974864801,0.6989389252161564,0.013853878533000888,0.6867954652686449,0.711082385163668,0.9875293362111245,0.0014956409884446906,0.9862183490824463,0.9888403233398027,0.6462407760585933,0.027445645902330076,0.6221836067283859,0.6702979453888007,0.043263269318009986,0.0032274134630853346,0.040434316687186916,0.046092221948833056
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,lof,5,0.3523518415449035,0.01829682694323694,0.33631396560839355,0.36838971748141347,1.0,0.0,1.0,1.0,0.5208776767890828,0.020072198806894096,0.5032836188009615,0.5384717347772041,0.9916921898632867,0.0003118011212433934,0.9914188841302828,0.9919654955962905,0.6898292591206611,0.006198401640986097,0.6843961205315934,0.6952623977097288,0.09572811129593226,0.007762711005482353,0.0889237950927381,0.10253242749912642
road,reverse_light_off_attack,reverse_light_off_attack_1,reverse_light_off_attack,residual,one_class_svm,5,0.3358619567499933,0.011888836367726642,0.3254409322036828,0.3462829812963038,1.0,0.0,1.0,1.0,0.5027438407725414,0.013410331127824353,0.4909891672675235,0.5144985142775593,0.9898289377706121,2.6548376810400106e-05,0.9898056670923179,0.9898522084489063,0.7201279033818406,0.00047176395638622454,0.7197143840417216,0.7205414227219596,0.10279752003629214,0.005624236702382411,0.09786765920576622,0.10772738086681806
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,autoencoder,5,0.16805140523052953,0.15416794152448146,0.03291724632814791,0.30318556413291115,0.10159521435692923,0.11330325435164228,0.0022805330664586038,0.20090989564739986,0.12169903667925194,0.12202464655994384,0.014739718060991197,0.2286583552975127,0.8643970020751708,0.103666173463252,0.7735295946293732,0.9552644095209684,0.25330474825304405,0.13426853128130295,0.1356131914848963,0.3709963050211918,0.025914018166165953,0.012620557232404996,0.014851612003016955,0.03697642432931495
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,elliptic_envelope,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.851564756178591,0.002448588437559951,0.8494184737820317,0.8537110385751502,0.18633835374750599,0.004472961973107886,0.1824176297107108,0.19025907778430118,0.016395228306892252,0.0011706956504768838,0.015369068325163831,0.017421388288620672
road,reverse_light_on_attack,reverse_light_on_attack_1,reverse_light_on_attack,raw,hbos,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7676924798436259,0.0,0.7676924798436259,0.7676924798436259,0.18125788465357226,0.0,0.18125788465357226,0.18125788465357226,0.020327131537799328,0.0,0.020327131537799328,0.020327131537799328
