corpus,dataset,capture,attack_type,representation,detector,seed,precision,recall,f1,roc_auc,pr_auc,fpr,train_seconds,score_seconds,runtime_seconds,peak_rss_mb,model_bytes
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,isolation_forest,1,0.33482142857142855,0.11574074074074074,0.17201834862385318,0.8866247082864778,0.30736328631734844,0.015361616578174133,0.4856880999996065,0.2358265000002575,0.721514599999864,545.640625,2203919
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,isolation_forest,2,0.3538135593220339,0.12885802469135801,0.18891402714932126,0.8801678319297355,0.3062830000692874,0.015722459920614464,0.5059313000001566,0.21042280000074243,0.716354100000899,545.30078125,2143375
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,isolation_forest,3,0.3358208955223881,0.10416666666666667,0.15901060070671377,0.8714919599393884,0.29164743971234497,0.013763596061652663,0.48049580000042624,0.2136422000003222,0.6941380000007484,545.43359375,2225039
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,isolation_forest,4,0.3511450381679389,0.10648148148148148,0.1634103019538188,0.8958423623719944,0.30843628217335295,0.013145007474612093,0.5344482000000426,0.23003699999935634,0.7644851999993989,545.43359375,2193359
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,one_class_svm,0,0.4283347141673571,0.39891975308641975,0.41310427487015583,0.6100992223730509,0.2268208570023058,0.03556884375483272,0.0846480000000156,0.6937566000015067,0.7784046000015223,540.53125,30810
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,one_class_svm,1,0.42655601659751036,0.3966049382716049,0.4110355857656937,0.6193572883672889,0.22132426251255577,0.03562039280375277,0.08696119999876828,0.5877733999986958,0.6747345999974641,539.51171875,31338
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,one_class_svm,2,0.4311624072547403,0.4035493827160494,0.41689916301315266,0.6258130112345106,0.2257329800432128,0.03556884375483272,0.10041109999838227,0.6326002000005246,0.7330112999989069,539.3359375,30810
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,one_class_svm,3,0.41545893719806765,0.39814814814814814,0.4066193853427896,0.6054274704881695,0.21826777344772602,0.03742460951595443,0.0938836999994237,0.6566009999987727,0.7504846999981964,539.65625,30938
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,one_class_svm,4,0.4532967032967033,0.3819444444444444,0.41457286432160806,0.6140633283248023,0.21913721137291775,0.030774782205268313,0.09742349999942235,0.6303577999988192,0.7277812999982416,539.3046875,30810
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,lof,0,0.2972292191435768,0.09104938271604938,0.13939751919669224,0.6646396872627391,0.17485492627757113,0.014382184648693232,0.09864749999906053,0.3132755000006,0.41192299999966053,547.50390625,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,lof,1,0.2787286063569682,0.08796296296296297,0.13372434017595308,0.6521964190594016,0.173242154432842,0.01520696943141399,0.10198889999992389,0.34889490000023216,0.45088380000015604,548.765625,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,lof,2,0.2,0.05555555555555555,0.08695652173913045,0.6566589120350483,0.14519774718998996,0.014846126088973658,0.18054019999908633,0.301159299999199,0.4816994999982853,546.6875,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,lof,3,0.21921921921921922,0.05632716049382716,0.08962553713934929,0.6670182025419409,0.14153479369660726,0.01340275271921233,0.10644090000096185,0.28495199999997567,0.3913929000009375,548.7578125,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,lof,4,0.21497584541062803,0.06867283950617284,0.10409356725146199,0.6534196350327335,0.14877460676694143,0.016753440899015412,0.10917119999976421,0.30088210000030813,0.41005330000007234,546.6875,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,hbos,0,0.2908093278463649,0.16358024691358025,0.20938271604938272,0.7781902894956403,0.25280528214563375,0.02665085829166452,0.007743600001049344,0.010406400000647409,0.018150000001696753,542.33203125,3855
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,hbos,1,0.2908093278463649,0.16358024691358025,0.20938271604938272,0.7781902894956403,0.25280528214563375,0.02665085829166452,0.008065399999395595,0.011944399999265443,0.020009799998661038,542.984375,3855
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,hbos,2,0.2908093278463649,0.16358024691358025,0.20938271604938272,0.7781902894956403,0.25280528214563375,0.02665085829166452,0.010457299998961389,0.009659600000304636,0.020116899999266025,542.984375,3855
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,hbos,3,0.2908093278463649,0.16358024691358025,0.20938271604938272,0.7781902894956403,0.25280528214563375,0.02665085829166452,0.009917100000166101,0.008890599998267135,0.018807699998433236,542.984375,3855
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,hbos,4,0.2908093278463649,0.16358024691358025,0.20938271604938272,0.7781902894956403,0.25280528214563375,0.02665085829166452,0.007677999999941676,0.010728600000220467,0.018406600000162143,542.984375,3855
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,elliptic_envelope,0,0.20084269662921347,0.33101851851851855,0.25,0.8388982440866558,0.22115684237515243,0.08799422650652096,0.6943324000003486,0.011271199999100645,0.7056035999994492,546.19140625,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,elliptic_envelope,1,0.20806302131603335,0.3464506172839506,0.25998841922408805,0.8297233486644023,0.23039235213383985,0.08809732460436105,0.7104044999996404,0.008828300000459421,0.7192328000000998,545.265625,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,elliptic_envelope,2,0.19730941704035873,0.5771604938271605,0.29408295655592687,0.8640232743955873,0.2302938512330334,0.15686375586370432,0.7261834999990242,0.007941300000311458,0.7341247999993357,544.93359375,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,elliptic_envelope,3,0.216243654822335,0.3287037037037037,0.2608695652173913,0.8392555474095331,0.2272385393916721,0.07959173153255322,0.6738410000016302,0.008289499999591499,0.6821305000012217,544.32421875,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,elliptic_envelope,4,0.2091624248033318,0.3487654320987654,0.26149840902516636,0.8309458884542223,0.233293126904204,0.08809732460436105,0.8305957000011404,0.006973600000492297,0.8375693000016327,544.62109375,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,autoencoder,0,0.12840466926070038,0.02546296296296296,0.04249839021249195,0.8129594865842009,0.2274343677785436,0.011546986958090623,2.2394961999998486,0.015428300001076423,2.254924500000925,544.68359375,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,autoencoder,1,0.277882797731569,0.22685185185185186,0.24978759558198813,0.8362051642600897,0.25664835256969953,0.03938347337491623,2.3036652999999205,0.01826459999938379,2.3219298999993043,546.99609375,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,autoencoder,2,0.17747440273037543,0.040123456790123455,0.06544996853366897,0.8199191650454173,0.184757724497858,0.01242332078973143,2.101824099998339,0.013158400000975234,2.1149824999993143,547.7421875,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,autoencoder,3,0.28165374677002586,0.16820987654320987,0.2106280193236715,0.8430393112410656,0.2560832631015894,0.028661271199546368,2.2032115000001795,0.016639299999951618,2.219850800000131,548.65625,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,raw,autoencoder,4,0.327683615819209,0.17901234567901234,0.23153692614770457,0.81606845904619,0.2630465968343505,0.024537347285942573,2.2147545000007085,0.010229199999230332,2.224983699999939,549.359375,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,isolation_forest,0,0.31183854294856017,0.9776234567901234,0.47284941220376936,0.972770726377012,0.7592283393158402,0.1441311407804526,0.5781473000006372,0.19607919999907608,0.7742264999997133,549.796875,1247359
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,isolation_forest,1,0.32017320427916457,0.9699074074074074,0.4814247414783608,0.974877913078121,0.7853540032134783,0.1375844115676066,0.5124240000004647,0.2212889999991603,0.733712999999625,550.91796875,1251055
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,isolation_forest,2,0.3030952380952381,0.9822530864197531,0.46324599708879177,0.9752898679389735,0.7709861015541091,0.15088406618897882,0.5522087000008469,0.2222940000010567,0.7745027000019036,551.046875,1242431
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,isolation_forest,3,0.3328964613368283,0.9799382716049383,0.4969673253766386,0.9770720092482811,0.778605196613483,0.1311923295015207,0.6648917000002257,0.24764419999883103,0.9125358999990567,551.2890625,1256863
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,isolation_forest,4,0.34510567296996664,0.9575617283950617,0.5073589533932952,0.9750005807223104,0.7746517020282537,0.12139801020671169,0.5466684000002715,0.20579910000014934,0.7524675000004208,551.4296875,1255103
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,one_class_svm,0,0.4170096021947874,0.7037037037037037,0.5236864771748493,0.8015631692227995,0.6184330131237864,0.06572503737306047,0.0947905000011815,0.7414785999990272,0.8362691000002087,546.44921875,30010
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,one_class_svm,1,0.4124087591240876,0.6975308641975309,0.518348623853211,0.7939763106663892,0.6149182460006841,0.06639517500902109,0.10934219999944617,0.7799613999995927,0.8893035999990389,545.91796875,30010
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,one_class_svm,2,0.4183156925908882,0.7013888888888888,0.5240703372729894,0.8000040690337227,0.6152365144742296,0.06515799783493995,0.10820050000074843,0.7295310000008612,0.8377315000016097,545.59765625,29882
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,one_class_svm,3,0.4103019538188277,0.7129629629629629,0.5208568207440811,0.8114018183131496,0.6207531170997135,0.06845713696582298,0.08254440000018803,0.7467252999995253,0.8292696999997133,545.90625,30138
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,one_class_svm,4,0.42134570765661256,0.7006172839506173,0.526224282816575,0.7880998781915065,0.6139433928228498,0.06428166400329914,0.1258863000002748,0.7231362000002264,0.8490225000005012,545.5625,29610
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,lof,0,0.6040992448759439,0.43209876543209874,0.5038236617183987,0.8385513619449647,0.5548798633585252,0.018918500953657404,0.41871399999945424,1.5449122999998508,1.963626299999305,553.27734375,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,lof,1,0.5368234250221828,0.466820987654321,0.49938093272802314,0.830248544375776,0.5510598811972708,0.026908603536264755,0.3601547999987815,1.8400186999988364,2.200173499997618,554.46484375,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,lof,2,0.44324324324324327,0.25308641975308643,0.32220039292730845,0.8071206817329899,0.38175918081502647,0.02123820815505954,0.4494557999987592,1.6846151999998256,2.1340709999985847,553.984375,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,lof,3,0.5684870188003581,0.48996913580246915,0.5263157894736842,0.8327203133163922,0.5524472606275057,0.02484664157946286,0.4150859000001219,1.8453757999996014,2.2604616999997234,554.23828125,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,lof,4,0.40676117775354415,0.28780864197530864,0.3370989606868504,0.8127792240149836,0.39018836737461965,0.0280426826125058,0.4694970000000467,1.6869019999994634,2.15639899999951,553.96484375,2514956
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,hbos,0,0.2861325525685387,0.8294753086419753,0.4254898080348308,0.911919420881438,0.5566752385166889,0.1382545492035672,0.011217600000236416,0.014206599998942693,0.02542419999917911,553.3984375,3711
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,hbos,1,0.2861325525685387,0.8294753086419753,0.4254898080348308,0.911919420881438,0.5566752385166889,0.1382545492035672,0.01181680000081542,0.008945300000050338,0.020762100000865757,546.73828125,3711
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,hbos,2,0.2861325525685387,0.8294753086419753,0.4254898080348308,0.911919420881438,0.5566752385166889,0.1382545492035672,0.008331200000611716,0.014987900000051013,0.02331910000066273,547.4765625,3711
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,hbos,3,0.2861325525685387,0.8294753086419753,0.4254898080348308,0.911919420881438,0.5566752385166889,0.1382545492035672,0.007188800000221818,0.013102200000503217,0.020291000000725035,547.48046875,3711
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,hbos,4,0.2861325525685387,0.8294753086419753,0.4254898080348308,0.911919420881438,0.5566752385166889,0.1382545492035672,0.009210799998982111,0.009260200000426266,0.018470999999408377,547.48046875,3711
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,elliptic_envelope,0,0.2551841912661625,0.8070987654320988,0.3877664504170529,0.9346157988925227,0.6917365713089767,0.1573792463529048,0.8194612999996025,0.007510600000387058,0.8269718999999895,553.26171875,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,elliptic_envelope,1,0.22369920243068742,0.9089506172839507,0.35903687900030473,0.9334451661311294,0.6759047719235614,0.2107325119851539,0.7231972000008682,0.017818400001488044,0.7410156000023562,552.83984375,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,elliptic_envelope,2,0.2528846153846154,0.8117283950617284,0.38563049853372433,0.9343635028915197,0.6917954844580207,0.1602144440435074,0.8287555999995675,0.010346399998525158,0.8391019999980927,553.56640625,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,elliptic_envelope,3,0.2569735867686991,0.8032407407407407,0.3893772208715167,0.9352065048535658,0.6940041464643699,0.15516263724934276,0.7382508999999118,0.007955600000059349,0.7462064999999711,553.59765625,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,elliptic_envelope,4,0.2512502976899262,0.8140432098765432,0.38398544131028206,0.9349402874273143,0.6901711560137018,0.1620702098046291,0.650443799999266,0.0096681000013632,0.6601119000006292,553.60546875,66831
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,autoencoder,0,0.23078382994875687,0.9382716049382716,0.37044935262757045,0.9375635612501345,0.6294382038226399,0.2089282952729522,1.8917530000016995,0.010772200001156307,1.9025252000028559,554.328125,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,autoencoder,1,0.21381118881118882,0.9436728395061729,0.3486316989737742,0.9326058235151488,0.5918555707740178,0.23181607299345328,2.0627884000004997,0.009788100000150735,2.0725765000006504,554.484375,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,autoencoder,2,0.27104072398190043,0.9243827160493827,0.41917424772568235,0.9485343205294405,0.7024457179387764,0.1660910356203928,2.1211411000003864,0.009965400000510272,2.1311065000008966,554.80859375,18610
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,autoencoder,3,0.30625,0.9074074074074074,0.45794392523364497,0.9350478403812338,0.6768771307923704,0.13732666632300633,0.3181648000008863,0.013095299998894916,0.33126009999978123,554.93359375,16767
hcrl,Fuzzy,Fuzzy,Fuzzy,residual,autoencoder,4,0.45424430641821945,0.8464506172839507,0.5912153058474805,0.9458946592003279,0.7942098785070034,0.0679416464766225,2.131605299999137,0.010514399999010493,2.1421196999981476,555.4609375,18610
hcrl,RPM,RPM,RPM,raw,isolation_forest,0,0.0,0.0,0.0,0.8547210693810798,0.4309379217232606,0.0034095146768952107,0.5667663999993238,0.3034107999992557,0.8701771999985795,555.8359375,2440111
hcrl,RPM,RPM,RPM,raw,isolation_forest,1,0.0,0.0,0.0,0.8618118117112967,0.4412081035882613,0.005860103350913644,0.6557723000005353,0.28634020000026794,0.9421125000008033,556.1953125,2528991
hcrl,RPM,RPM,RPM,raw,isolation_forest,2,0.0,0.0,0.0,0.8755769109466198,0.46558082541237816,0.006712482020137446,0.6517758999998478,0.3497382999994443,1.001514199999292,556.25390625,2554335
hcrl,RPM,RPM,RPM,raw,isolation_forest,3,0.0,0.0,0.0,0.8867325830578467,0.48601262364691583,0.006073198018219594,0.6492319999997562,0.31982050000078743,0.9690525000005437,556.2578125,2481471
hcrl,RPM,RPM,RPM,raw,isolation_forest,4,0.0,0.0,0.0,0.8900436375467016,0.4922596650408437,0.0035693356773746736,0.6250751000006858,0.26265260000036506,0.8877277000010508,556.2578125,2447151
hcrl,RPM,RPM,RPM,raw,one_class_svm,0,0.0,0.0,0.0,0.9754712122773797,0.7760450958669509,0.010121996697032657,0.10869439999987662,0.7958107000013115,0.9045051000011881,549.765625,29482
hcrl,RPM,RPM,RPM,raw,one_class_svm,1,0.0,0.0,0.0,0.975138613567829,0.7718363809956342,0.010654733365297533,0.10435300000062853,0.8079541000006429,0.9123071000012715,547.44921875,29482
hcrl,RPM,RPM,RPM,raw,one_class_svm,2,0.0,0.0,0.0,0.9757703826787636,0.7762618302416657,0.01049491236481807,0.07618449999972654,0.8130172000001039,0.8892016999998305,547.37109375,29354
hcrl,RPM,RPM,RPM,raw,one_class_svm,3,0.0,0.0,0.0,0.9779004115849645,0.7892530006867012,0.013211869372968942,0.11351910000121279,0.9334675000009156,1.0469866000021284,547.2578125,29754
hcrl,RPM,RPM,RPM,raw,one_class_svm,4,0.0,0.0,0.0,0.971370273643742,0.7508128322382962,0.010388365031165095,0.10137799999938579,0.7723495999998704,0.8737275999992562,547.09375,29482
hcrl,RPM,RPM,RPM,raw,lof,0,0.003518029903254178,0.0008107012565869477,0.0013177400757700543,0.7371769344587271,0.3038414164583097,0.060359064514410525,0.095714200000657,0.3783548999999766,0.4740691000006336,551.8125,2514956
hcrl,RPM,RPM,RPM,raw,lof,1,0.0035149384885764497,0.0008107012565869477,0.0013175230566534915,0.7488940531450068,0.3129994627377091,0.060412338181237014,0.11440360000051442,0.393567000000985,0.5079706000014994,554.26953125,2514956
hcrl,RPM,RPM,RPM,raw,lof,2,0.0034602076124567475,0.0008107012565869477,0.0013136288998357964,0.7422585339739044,0.30817067068643805,0.061371264184113795,0.14800170000125945,0.39016669999909936,0.5381684000003588,556.29296875,2514956
hcrl,RPM,RPM,RPM,raw,lof,3,0.003590664272890485,0.0008107012565869477,0.0013227513227513227,0.7365182261911787,0.30369195044468766,0.05913377017740131,0.12050520000047982,0.4258088000005955,0.5463140000010753,554.44140625,2514956
hcrl,RPM,RPM,RPM,raw,lof,4,0.0034334763948497852,0.0008107012565869477,0.0013116904410559107,0.741493613087675,0.3077128906551987,0.06185072718555218,0.15029499999945983,0.4406005000000732,0.5908954999995331,557.73828125,2514956
hcrl,RPM,RPM,RPM,raw,hbos,0,0.0,0.0,0.0,0.6157699836121391,0.37583865507140807,0.009535986361941293,0.013013400001000264,0.018834800001059193,0.03184820000205946,556.171875,3855
hcrl,RPM,RPM,RPM,raw,hbos,1,0.0,0.0,0.0,0.6157699836121391,0.37583865507140807,0.009535986361941293,0.021895199999562465,0.04452089999904274,0.0664160999986052,548.94140625,3855
hcrl,RPM,RPM,RPM,raw,hbos,2,0.0,0.0,0.0,0.6157699836121391,0.37583865507140807,0.009535986361941293,0.016724600000088685,0.02375910000046133,0.040483700000550016,549.7265625,3855
hcrl,RPM,RPM,RPM,raw,hbos,3,0.0,0.0,0.0,0.6157699836121391,0.37583865507140807,0.009535986361941293,0.01505880000149773,0.02331169999888516,0.03837050000038289,549.7265625,3855
hcrl,RPM,RPM,RPM,raw,hbos,4,0.0,0.0,0.0,0.6157699836121391,0.37583865507140807,0.009535986361941293,0.012472000000343542,0.019333500000357162,0.031805500000700704,549.7265625,3855
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,0,0.0,0.0,0.0,0.8467874175761683,0.4141016234235234,0.012306217036918652,0.739063900000474,0.010456699999849661,0.7495206000003236,554.10546875,66831
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,1,0.0,0.0,0.0,0.8226543925174836,0.3818041292462723,0.011720206701827288,0.76549630000045,0.009661600000981707,0.7751579000014317,554.50390625,66831
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,2,0.0,0.0,0.0,0.8168194791675237,0.37478101843403416,0.011666933035000798,0.7202206999991176,0.008796600001005572,0.7290173000001232,554.3125,66831
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,3,0.0,0.0,0.0,0.8594838690813565,0.43544453560448393,0.008150871024452612,0.8050416999994923,0.009911300001476775,0.814953000000969,554.49609375,66831
hcrl,RPM,RPM,RPM,raw,elliptic_envelope,4,0.0,0.0,0.0,0.8422769713702304,0.4076879729186059,0.01235949070374514,0.6020996999995987,0.012443100000382401,0.6145427999999811,554.28515625,66831
hcrl,RPM,RPM,RPM,raw,autoencoder,0,0.9501067753834207,0.9918929874341306,0.9705503222607833,0.9940596406366176,0.9164750311300816,0.01369133237440733,2.135060299999168,0.011737500000890577,2.1467978000000585,552.109375,18610
hcrl,RPM,RPM,RPM,raw,autoencoder,1,0.0,0.0,0.0,0.9806836205630479,0.805905938559675,0.01688775238399659,1.909081600000718,0.014555100000507082,1.923636700001225,553.78515625,18610
hcrl,RPM,RPM,RPM,raw,autoencoder,2,0.0,0.0,0.0,0.96034417941569,0.6953567128639433,0.010601459698471045,1.8696648999994068,0.021046500000011292,1.890711399999418,553.90625,18610
hcrl,RPM,RPM,RPM,raw,autoencoder,3,0.0,0.0,0.0,0.9736091389021138,0.7606073796344048,0.015396089712854936,2.0695126999999047,0.013525300000765128,2.08303800000067,554.1171875,18610
hcrl,RPM,RPM,RPM,raw,autoencoder,4,0.0,0.0,0.0,0.9745068984431803,0.7658208821386026,0.011666933035000798,1.8193293000003905,0.013661900000442984,1.8329912000008335,554.5859375,18610
hcrl,RPM,RPM,RPM,residual,isolation_forest,0,0.9842315369261477,0.9993919740575598,0.9917538213998391,0.9988320822875381,0.9910135815797572,0.004208619679292526,0.5953834000010829,0.3866290999994817,0.9820125000005646,555.17578125,1958047
hcrl,RPM,RPM,RPM,residual,isolation_forest,1,0.9844280295468157,0.9993919740575598,0.9918535653223373,0.9997751579169042,0.9985172889070186,0.004155346012466038,0.650206000000253,0.26230589999977383,0.9125119000000268,556.72265625,2030383
hcrl,RPM,RPM,RPM,residual,isolation_forest,2,0.981876120294762,0.999189298743413,0.9904570567553993,0.9996158767792827,0.9966520452243954,0.004847903681210378,0.5615945999998075,0.34028500000022177,0.9018796000000293,557.91796875,1987615
hcrl,RPM,RPM,RPM,residual,isolation_forest,3,0.986986986986987,0.999189298743413,0.9930506596837546,0.9993603380940815,0.9952472776683796,0.0034627883437216983,0.6325924000011582,0.26906770000096003,0.9016601000021183,558.02734375,2031615
hcrl,RPM,RPM,RPM,residual,isolation_forest,4,0.9787656281008137,0.9995946493717065,0.9890704903238744,0.999473331390259,0.9950392800038703,0.00570028235043418,0.566660899999988,0.3260171000001719,0.89267800000016,557.0390625,1938687
hcrl,RPM,RPM,RPM,residual,one_class_svm,0,0.8064727034978751,1.0,0.8928700687658343,0.9998668158329338,0.998987649321725,0.06307602152256139,0.10007150000092224,0.9089713000012125,1.0090428000021348,550.43359375,31994
hcrl,RPM,RPM,RPM,residual,one_class_svm,1,0.8052880692018932,1.0,0.8921435674893772,0.9998668158329338,0.998987649321725,0.06355548452399978,0.09466919999977108,0.8346118999997998,0.9292810999995709,556.73046875,30938
hcrl,RPM,RPM,RPM,residual,one_class_svm,2,0.8035830618892508,1.0,0.8910962615134549,0.9998668158329338,0.998987649321725,0.06424804219274413,0.08319039999878441,0.997010400000363,1.0802007999991474,549.3125,31466
hcrl,RPM,RPM,RPM,residual,one_class_svm,3,0.8068683565004088,1.0,0.8931124988686758,0.9998668158329338,0.998987649321725,0.06291620052208194,0.11764670000047772,0.8848358000013832,1.002482500001861,549.22265625,31866
hcrl,RPM,RPM,RPM,residual,one_class_svm,4,0.8066045447114598,1.0,0.8929508641751878,0.9998668158329338,0.998987649321725,0.0630227478557349,0.09520669999983511,0.9821557000013854,1.0773624000012205,549.24609375,31466
hcrl,RPM,RPM,RPM,residual,lof,0,0.8268811798223563,1.0,0.9052380515549032,0.9998522071439966,0.9994785045282168,0.05503169783176176,0.6265335999996751,2.6297111000003497,3.2562447000000247,555.88671875,2514956
hcrl,RPM,RPM,RPM,residual,lof,1,0.8286865972455492,1.0,0.9063188831741366,0.999856623222175,0.999492172148321,0.05433914016301742,0.6705445000006875,2.9696046999997634,3.640149200000451,558.89453125,2514956
hcrl,RPM,RPM,RPM,residual,lof,2,0.846167038243869,1.0,0.9166744078030655,0.9998602403033234,0.9995042458784392,0.047786479143359435,0.5448687999996764,2.7961270000014338,3.34099580000111,556.9140625,2514956
hcrl,RPM,RPM,RPM,residual,lof,3,0.8378332484292749,1.0,0.9117619883581263,0.9998478882411327,0.9994646820213956,0.05087635181929572,0.657112099999722,2.558883400000923,3.215995500000645,556.2890625,2514956
hcrl,RPM,RPM,RPM,residual,lof,4,0.8460219478737997,1.0,0.9165892624930335,0.9998671721424199,0.9995271596315007,0.047839752810185925,0.6764645000002929,2.693617599999925,3.370082100000218,558.8671875,2514956
hcrl,RPM,RPM,RPM,residual,hbos,0,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.01257258537105109,0.007349800000156392,0.01539520000005723,0.022745000000213622,558.98046875,3711
hcrl,RPM,RPM,RPM,residual,hbos,1,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.01257258537105109,0.005630300000120769,0.009613399999579997,0.015243699999700766,550.21484375,3711
hcrl,RPM,RPM,RPM,residual,hbos,2,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.01257258537105109,0.005242499999440042,0.02152639999985695,0.02676889999929699,551.546875,3711
hcrl,RPM,RPM,RPM,residual,hbos,3,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.01257258537105109,0.010518400000364636,0.014105199999903562,0.024623600000268198,551.546875,3711
hcrl,RPM,RPM,RPM,residual,hbos,4,0.9543520309477757,1.0,0.9766429136975456,0.9999988662879984,0.9999957230013246,0.01257258537105109,0.007594599999720231,0.012125799999921583,0.019720399999641813,551.546875,3711
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,0,0.948481353325644,1.0,0.973559589581689,1.0,1.0,0.014277342709498694,0.6918010000008508,0.008009299999685027,0.6998103000005358,556.76171875,66831
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,1,0.9414233924823507,1.0,0.9698280098280099,1.0,1.0,0.016355015715731714,0.7981419999996433,0.009118699999817181,0.8072606999994605,556.953125,66831
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,2,0.9530616186980877,1.0,0.9759667688655919,1.0,1.0,0.012945501038836503,0.6571899999999005,0.008977599998615915,0.6661675999985164,556.97265625,66831
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,3,0.9466615502686109,1.0,0.9726000394244037,1.0,1.0,0.01481007937776357,0.659023199999865,0.0061712000006082235,0.6651944000004733,556.984375,66831
hcrl,RPM,RPM,RPM,residual,elliptic_envelope,4,0.9477525931617364,1.0,0.9731755424063115,1.0,1.0,0.014490437376804645,0.7059021999994002,0.010417299999971874,0.7163194999993721,557.01171875,66831
hcrl,RPM,RPM,RPM,residual,autoencoder,0,0.8117801908522541,1.0,0.8961133309117326,1.0,1.0,0.060945074849501894,1.8092304000001604,0.016071300000476185,1.8253017000006366,557.05078125,18610
hcrl,RPM,RPM,RPM,residual,autoencoder,1,0.8059457693564195,1.0,0.8925470332850941,1.0,1.0,0.06328911618986735,1.9742680999988806,0.01690009999947506,1.9911681999983557,552.9375,18610
hcrl,RPM,RPM,RPM,residual,autoencoder,2,0.8060774383270708,1.0,0.8926277702397105,1.0,1.0,0.06323584252304086,1.8063333000009152,0.013268900000184658,1.8196022000010998,554.55859375,18610
hcrl,RPM,RPM,RPM,residual,autoencoder,3,0.817293357627961,1.0,0.8994622185762465,1.0,1.0,0.0587608545096159,2.2542546999993647,0.0178632999995898,2.2721179999989545,554.55859375,18610
